tree_id,scientific_name,diameter_breast_height_cm,tree_latitude,tree_longitude,canopy_id,canopy_area,canopy_diameter
1032731,Populus x canadensis,,-37.82655633,144.9733835,49790,1559.906,44.566
1032742,Araucaria cunninghamii,,-37.82645397,144.9726461,18147,209.012,16.313
1032743,Grevillea robusta,,-37.82636323,144.9726779,18147,209.012,16.313
1032748,Ulmus x hollandica 'Vegeta',,-37.82596335,144.9726417,25396,163.129,14.412
1032756,Ulmus procera,,-37.82545155,144.972759,40481,2011.539,50.608
1032761,Ulmus x hollandica 'Vegeta',,-37.82517727,144.9724924,40481,2011.539,50.608
1032763,Ulmus x hollandica 'Vegeta',,-37.82499069,144.9723592,40481,2011.539,50.608
1032764,Ulmus procera,,-37.82489295,144.9722832,30019,380.828,22.02
1032777,Agathis robusta,,-37.82475732,144.9727967,44512,413.551,22.947
1032778,Cunninghamia lanceolata,80.0,-37.82482516,144.9726463,7777,11.523,3.83
1032782,Liquidambar styraciflua,,-37.82483102,144.9729411,38208,41.34,7.255
1032784,Agathis robusta,,-37.82485253,144.9730971,41440,709.383,30.054
1032787,Ulmus procera,,-37.82508272,144.972889,44536,282.199,18.955
1032788,Liquidambar styraciflua,,-37.82474268,144.973186,30007,74.277,9.725
1032789,Liquidambar styraciflua,,-37.82467806,144.9732108,30007,74.277,9.725
1032804,Corymbia maculata,,-37.82551899,144.9735235,15349,4871.844,78.759
1032805,Eucalyptus wandoo,,-37.82553976,144.973407,15349,4871.844,78.759
1032810,Ficus macrophylla,,-37.8259191,144.9730243,54114,1234.254,39.642
1032813,Corymbia maculata,,-37.82587864,144.9732265,54114,1234.254,39.642
1032815,Eucalyptus wandoo,,-37.82579606,144.973605,15349,4871.844,78.759
1032816,Ficus macrophylla,,-37.82589934,144.973533,15349,4871.844,78.759
1032825,Phoenix canariensis,,-37.82613673,144.9735844,49701,38.848,7.033
1032849,Ulmus procera,,-37.82623814,144.9743783,15349,4871.844,78.759
1032853,Pyrus pashia,,-37.82617273,144.9742131,15349,4871.844,78.759
1032860,Quercus robur,,-37.82602978,144.9743224,15349,4871.844,78.759
1032862,Hesperocyparis macrocarpa,,-37.82585051,144.9740657,15349,4871.844,78.759
1032866,Pyrus pashia,,-37.82597729,144.9742973,15349,4871.844,78.759
1032878,Cedrus deodara,,-37.82536197,144.9740256,15453,1740.875,47.08
1032883,Ulmus procera,,-37.82530049,144.9735261,15349,4871.844,78.759
1032885,Ulmus x hollandica,,-37.82532468,144.9742497,54595,137.16,13.215
1032889,Brachychiton populneus,,-37.82520604,144.974052,15453,1740.875,47.08
1032892,Cedrus atlantica 'Glauca',,-37.82503834,144.9737002,47391,45.945,7.648
1032893,Liquidambar styraciflua,,-37.82494709,144.9736036,34279,33.117,6.494
1032894,Ulmus procera,,-37.82506352,144.9735794,41446,315.238,20.034
1032897,Quercus robur,70.0,-37.82489507,144.9741198,15453,1740.875,47.08
1032902,Eucalyptus bancroftii,70.0,-37.82502775,144.9744495,44535,3294.477,64.766
1032909,Cupressus torulosa,30.0,-37.8252816,144.9745741,24599,38.426,6.995
1032912,Populus x canadensis,,-37.82567326,144.9746449,56940,356.516,21.306
1032918,Cupressus sempervirens,30.0,-37.82510189,144.9749448,44535,3294.477,64.766
1032921,Hesperocyparis macrocarpa,75.0,-37.82506739,144.9751264,44535,3294.477,64.766
1032925,Ficus macrophylla,50.0,-37.82511398,144.9753904,41448,382.574,22.071
1032932,Hesperocyparis macrocarpa,,-37.82544597,144.9755109,40478,1076.785,37.027
1032941,Fraxinus ornus,,-37.82543548,144.9758536,24641,143.496,13.517
1032954,Cupressus torulosa,40.0,-37.82502056,144.9761894,18247,29889.371,195.08
1032972,Quercus palustris,,-37.82561448,144.9758775,39310,650.871,28.787
1032973,Ulmus x hollandica,,-37.82561841,144.9756604,40478,1076.785,37.027
1032974,Liquidambar styraciflua,,-37.82566121,144.9760465,39310,650.871,28.787
1032990,Liquidambar styraciflua,,-37.82608222,144.9754335,47895,130.992,12.914
1032992,Liquidambar styraciflua,,-37.82614368,144.9751558,45071,159.227,14.238
1032994,Liquidambar styraciflua,,-37.82655595,144.9749489,24126,142.977,13.492
1032998,Liquidambar styraciflua,,-37.82666411,144.9747499,45463,129.293,12.83
1033017,Ulmus glabra 'Camperdownii',,-37.82629243,144.9751757,32842,13.664,4.171
1033025,Prunus laurocerasus,,-37.82581952,144.9761036,18247,29889.371,195.08
1033032,Ulmus procera,75.0,-37.82545037,144.9767451,18247,29889.371,195.08
1033035,Corymbia maculata,86.0,-37.82566849,144.9767962,18247,29889.371,195.08
1033041,Ulmus x hollandica,45.0,-37.82434576,144.9719312,33215,1057.297,36.69
1033045,Ulmus procera,65.0,-37.82413175,144.9718204,33215,1057.297,36.69
1033048,Ulmus procera,75.0,-37.82384044,144.9720249,4606,1659.723,45.97
1033051,Ulmus x hollandica,43.0,-37.82382226,144.971611,4606,1659.723,45.97
1033054,Lophostemon confertus,23.0,-37.82361989,144.9716077,4606,1659.723,45.97
1033062,Quercus palustris,35.0,-37.82346172,144.9721696,3381,248.598,17.791
1033064,Quercus palustris,30.0,-37.82353954,144.9725015,40440,3400.195,65.797
1033072,Tilia cordata,13.0,-37.82389438,144.9722002,2391,56.195,8.459
1033078,Quercus palustris,34.0,-37.82435559,144.9721502,33215,1057.297,36.69
1033082,Eucalyptus camaldulensis,40.0,-37.82391425,144.9726639,8663,136.34,13.175
1033087,Quercus palustris,40.0,-37.8235419,144.9727826,40440,3400.195,65.797
1033092,Quercus palustris,45.0,-37.82344336,144.9726987,40440,3400.195,65.797
1033095,Quercus palustris,45.0,-37.82317178,144.9727584,40440,3400.195,65.797
1033100,Ulmus minor,65.0,-37.82312594,144.9731189,40440,3400.195,65.797
1033102,Ulmus minor 'Variegata',26.0,-37.82328969,144.9731219,54387,102.113,11.402
1033109,Lophostemon confertus,25.0,-37.82279101,144.9730631,40440,3400.195,65.797
1033111,Lophostemon confertus,35.0,-37.8228991,144.9727561,40440,3400.195,65.797
1033116,Agathis robusta,25.0,-37.82333103,144.9724835,40397,17.898,4.774
1033122,Quercus palustris,40.0,-37.82340252,144.9723945,40440,3400.195,65.797
1033124,Quercus palustris,30.0,-37.82330205,144.9720555,2347,196.516,15.818
1033126,Lagunaria patersonia,30.0,-37.82314275,144.9721581,16356,34.062,6.586
1033130,Pinus radiata,80.0,-37.82305152,144.9718815,18208,2703.504,58.67
1033140,Ulmus x hollandica 'Vegeta',40.0,-37.82298493,144.9716032,18208,2703.504,58.67
1033143,Ulmus x hollandica 'Vegeta',55.0,-37.82272723,144.9718273,18208,2703.504,58.67
1033145,Ulmus x hollandica 'Vegeta',55.0,-37.82259305,144.9720289,18208,2703.504,58.67
1033151,Ulmus x hollandica,565.0,-37.82234344,144.9727852,33353,665.703,29.114
1033153,Eucalyptus botryoides,65.0,-37.82238714,144.9729183,33353,665.703,29.114
1033163,Quercus canariensis,60.0,-37.82287643,144.9737404,31588,1356.02,41.552
1033174,Eucalyptus cladocalyx,180.0,-37.82234778,144.9735354,17871,2517.199,56.613
1033176,Ficus macrophylla,120.0,-37.82237728,144.9736941,17871,2517.199,56.613
1033177,Ficus macrophylla,85.0,-37.82232456,144.9736561,17871,2517.199,56.613
1033180,Pinus canariensis,45.0,-37.82227938,144.9739085,17871,2517.199,56.613
1033181,Pinus canariensis,40.0,-37.82236618,144.9738846,17871,2517.199,56.613
1033189,Quercus canariensis,80.0,-37.82289991,144.9738746,31588,1356.02,41.552
1033191,Quercus canariensis,60.0,-37.82281068,144.9742273,31566,337.871,20.741
1033193,Populus nigra italica,50.0,-37.82287852,144.9742939,31566,337.871,20.741
1033194,Lophostemon confertus,30.0,-37.82297304,144.9742748,31566,337.871,20.741
1033197,Lagunaria patersonia,30.0,-37.82312525,144.9739946,31588,1356.02,41.552
1033198,Quercus palustris,70.0,-37.82308354,144.9738489,31588,1356.02,41.552
1033207,Quercus canariensis x robur,40.0,-37.82304163,144.9754198,40382,664.641,29.09
1033231,Gleditsia triacanthos 'Sunburst',10.0,-37.82253779,144.9740915,3290,6.551,2.888
1033242,Corymbia maculata,23.0,-37.82287563,144.9748867,34927,555.059,26.584
1033255,Ulmus procera,40.0,-37.8231978,144.9735501,16365,309.289,19.844
1033263,Ulmus procera,50.0,-37.82380117,144.973251,56377,1127.547,37.89
1033264,Corymbia maculata,23.0,-37.82386706,144.9735187,31767,52.898,8.207
1033270,Ulmus minor 'Variegata',40.0,-37.8244233,144.9735791,49318,138.926,13.3
1033295,Ficus macrophylla,80.0,-37.8245552,144.9747672,44535,3294.477,64.766
1033300,Corymbia maculata,10.0,-37.82430511,144.9751089,49299,35.633,6.736
1033318,Eucalyptus botryoides,40.0,-37.8249415,144.9751296,44535,3294.477,64.766
1033322,Agathis robusta,30.0,-37.82481494,144.9750503,44535,3294.477,64.766
1033330,Corymbia maculata,40.0,-37.82498158,144.9747748,44535,3294.477,64.766
1033336,Cupressus sempervirens,45.0,-37.82490302,144.9753936,44535,3294.477,64.766
1033344,Pinus halepensis,75.0,-37.82444541,144.9757194,18247,29889.371,195.08
1033345,Eucalyptus cinerea,30.0,-37.82456762,144.9756726,18247,29889.371,195.08
1033352,Cupressus sempervirens,30.0,-37.82475543,144.97572,7249,19.703,5.009
1033356,Quercus robur,55.0,-37.82478503,144.9755574,7772,227.191,17.008
1033359,Ulmus minor 'Variegata',20.0,-37.82495656,144.9755645,41422,62.809,8.943
1033365,Melaleuca styphelioides,45.0,-37.82415126,144.9756195,40234,430.152,23.403
1033366,Corymbia maculata,20.0,-37.82432535,144.9755506,40234,430.152,23.403
1033368,Fraxinus angustifolia,40.0,-37.82399395,144.9756821,49864,151.609,13.894
1033370,Quercus palustris,70.0,-37.82389139,144.975941,35062,233.367,17.238
1033371,Lophostemon confertus,20.0,-37.82382453,144.9756429,42433,93.328,10.901
1033374,Quercus palustris,45.0,-37.82364838,144.9759329,40445,249.906,17.838
1033379,Corymbia maculata,23.0,-37.82346067,144.9754589,2345,62.336,8.909
1033384,Quercus palustris,30.0,-37.82318493,144.9754642,40382,664.641,29.09
1033388,Corymbia citriodora,30.0,-37.82330138,144.9753275,24524,116.918,12.201
1033390,Corymbia maculata,76.0,-37.82316963,144.9750942,2322,223.449,16.867
1033391,Eucalyptus camaldulensis,65.0,-37.82310551,144.975532,40382,664.641,29.09
1033399,Ulmus x hollandica 'Vegeta',30.0,-37.82352487,144.976205,4396,208.559,16.296
1033401,Ulmus x hollandica 'Vegeta',26.0,-37.82335113,144.9760194,31604,31.777,6.361
1033409,Platanus x acerifolia,85.0,-37.82403376,144.9767686,33482,1155.031,38.349
1033411,Platanus x acerifolia,100.0,-37.82416364,144.976908,33482,1155.031,38.349
1033417,Eucalyptus camaldulensis,40.0,-37.8249765,144.977493,41528,1544.801,44.35
1033418,Eucalyptus camaldulensis,40.0,-37.82508155,144.9775616,41528,1544.801,44.35
1033423,Eucalyptus elata,98.0,-37.8254441,144.977926,24659,2127.918,52.051
1033425,Cedrus deodara,70.0,-37.82528438,144.9774778,41528,1544.801,44.35
1033437,Quercus canariensis,75.0,-37.82534017,144.9769473,18247,29889.371,195.08
1033439,Syzygium smithii,23.0,-37.82536561,144.9770537,18247,29889.371,195.08
1033452,Syzygium smithii,40.0,-37.82518863,144.9766478,18247,29889.371,195.08
1033454,Tilia cordata,40.0,-37.82505775,144.9767258,44522,564.391,26.807
1033460,Cedrus deodara,30.0,-37.82488472,144.9772365,41528,1544.801,44.35
1033466,Eucalyptus ovata,75.0,-37.82483769,144.9761461,18247,29889.371,195.08
1033468,Cedrus deodara,60.0,-37.82487565,144.9762962,18247,29889.371,195.08
1033471,Pittosporum undulatum,30.0,-37.82480684,144.9764593,18247,29889.371,195.08
1033474,Cedrus deodara,40.0,-37.82471945,144.9765554,18247,29889.371,195.08
1033478,Eucalyptus siderophloia,55.0,-37.8244405,144.9765313,18247,29889.371,195.08
1033479,Pinus wallichiana,27.0,-37.82440117,144.9764401,18247,29889.371,195.08
1033484,Eucalyptus camaldulensis,,-37.8241998,144.9765157,18247,29889.371,195.08
1033491,Eucalyptus cornuta,75.0,-37.82461941,144.9759612,18247,29889.371,195.08
1033493,Angophora floribunda,75.0,-37.82450534,144.9758896,18247,29889.371,195.08
1033494,Quercus canariensis,50.0,-37.82439294,144.9758512,18247,29889.371,195.08
1033496,Pittosporum undulatum,30.0,-37.82432174,144.9760605,18247,29889.371,195.08
1033503,Cedrus deodara,45.0,-37.82410994,144.9762789,4611,785.688,31.629
1033508,Angophora floribunda,60.0,-37.82475211,144.9761914,18247,29889.371,195.08
1033509,Angophora floribunda,65.0,-37.82468318,144.976322,18247,29889.371,195.08
1033525,Araucaria bidwillii,35.0,-37.82574634,144.9772357,24655,37.738,6.932
1033548,Phoenix canariensis,72.0,-37.82261764,144.971325,31558,18392.973,153.032
1033556,Phoenix canariensis,72.0,-37.82248515,144.9707896,31558,18392.973,153.032
1033560,Platanus x acerifolia,78.0,-37.82244479,144.9702374,31558,18392.973,153.032
1033566,Platanus x acerifolia,85.0,-37.82226159,144.9703663,31558,18392.973,153.032
1033567,Platanus x acerifolia,80.0,-37.82224988,144.9704972,31558,18392.973,153.032
1033570,Platanus x acerifolia,110.0,-37.82210286,144.9705291,31558,18392.973,153.032
1033579,Phoenix canariensis,72.0,-37.82206719,144.9711143,31558,18392.973,153.032
1033581,Platanus x acerifolia,80.0,-37.82207114,144.9714723,31558,18392.973,153.032
1033582,Platanus x acerifolia,90.0,-37.82210172,144.9716129,31558,18392.973,153.032
1033583,Platanus x acerifolia,90.0,-37.82196436,144.9714335,31558,18392.973,153.032
1033585,Platanus x acerifolia,90.0,-37.8220059,144.9717139,31558,18392.973,153.032
1033593,Quercus coccifera,90.0,-37.82207613,144.9723393,31558,18392.973,153.032
1033604,Ulmus x hollandica 'Vegeta',89.0,-37.82261625,144.9715321,31558,18392.973,153.032
1033606,Lophostemon confertus,68.0,-37.82249491,144.9714721,31558,18392.973,153.032
1033609,Ulmus procera,40.0,-37.82238559,144.9711814,31558,18392.973,153.032
1033610,Ulmus parvifolia,32.0,-37.82229033,144.9711309,31558,18392.973,153.032
1033613,Phoenix canariensis,,-37.82221732,144.9712749,31558,18392.973,153.032
1033617,Cordyline australis,,-37.82219976,144.9713319,31558,18392.973,153.032
1033621,Quercus canariensis x robur,110.0,-37.82233271,144.97095,31558,18392.973,153.032
1033631,Phoenix canariensis,72.0,-37.82176627,144.9702132,33296,326.926,20.402
1033648,Lagunaria patersonia,90.0,-37.82156423,144.9710284,8480,107.086,11.677
1033651,Eucalyptus punctata,120.0,-37.82148495,144.9715265,31436,2560.027,57.092
1033656,Phoenix canariensis,72.0,-37.82198107,144.9724883,42287,47.305,7.761
1033657,Butia capitata,30.0,-37.8219636,144.9725465,42287,47.305,7.761
1033662,Phoenix canariensis,72.0,-37.82169006,144.9725101,54058,41.266,7.249
1033667,Ulmus x hollandica 'Vegeta',100.0,-37.82197995,144.9732284,31489,1886.207,49.006
1033677,Corymbia maculata,40.0,-37.82162248,144.9728792,56243,152.141,13.918
1033678,Cedrus deodara,30.0,-37.82166406,144.9727948,56243,152.141,13.918
1033684,Tilia cordata,32.0,-37.82146247,144.9721829,2134,72.824,9.629
1033685,Lagunaria patersonia,40.0,-37.82152646,144.9720869,31436,2560.027,57.092
1033688,Brachychiton acerifolius,54.0,-37.82142129,144.9717965,31436,2560.027,57.092
1033693,Grevillea robusta,107.0,-37.82109633,144.9705953,32395,1286.805,40.477
1033699,Ulmus x hollandica 'Vegeta',50.0,-37.82039806,144.9693404,17786,8855.496,106.185
1033700,Ulmus x hollandica 'Vegeta',50.0,-37.82042292,144.9694493,17786,8855.496,106.185
1033710,Ulmus x hollandica,45.0,-37.82075608,144.970779,17786,8855.496,106.185
1033715,Ulmus x hollandica 'Vegeta',60.0,-37.82091303,144.9714279,17786,8855.496,106.185
1033722,Ulmus x hollandica 'Vegeta',50.0,-37.82115372,144.9723645,17786,8855.496,106.185
1033723,Ulmus procera,120.0,-37.82095479,144.9719429,17786,8855.496,106.185
1033728,Ulmus procera,100.0,-37.82088878,144.972602,17786,8855.496,106.185
1033749,Ulmus x hollandica,45.0,-37.8214226,144.9735361,31415,428.969,23.371
1033753,Ulmus x hollandica 'Vegeta',50.0,-37.82156752,144.9740843,31431,448.406,23.894
1033755,Ulmus x hollandica 'Vegeta',50.0,-37.82166739,144.9743494,56282,829.227,32.493
1033763,Phoenix canariensis,50.0,-37.82110685,144.9740434,17775,75.43,9.8
1033764,Phoenix canariensis,50.0,-37.82141226,144.9742621,57671,31.727,6.356
1033765,Phoenix canariensis,50.0,-37.82133183,144.9742791,57670,323.008,20.28
1033767,Phoenix canariensis,50.0,-37.82123103,144.9743852,57670,323.008,20.28
1033773,Phoenix canariensis,50.0,-37.82116118,144.9742165,57645,116.707,12.19
1033778,Phoenix canariensis,50.0,-37.82110425,144.9738351,2116,308.492,19.819
1033779,Phoenix canariensis,50.0,-37.82101697,144.9737843,2116,308.492,19.819
1033780,Phoenix canariensis,50.0,-37.82094589,144.9737317,2116,308.492,19.819
1033781,Phoenix canariensis,50.0,-37.82088023,144.9736759,32383,26.66,5.826
1033792,Syzygium floribundum,,-37.82017507,144.9731515,32365,2812.066,59.837
1033810,Cinnamomum camphora,50.0,-37.819925,144.9725404,32365,2812.066,59.837
1033821,Schinus molle,,-37.81997669,144.9711736,34787,197.773,15.869
1033836,Phoenix canariensis,80.0,-37.8200298,144.9689863,32358,489.262,24.959
1033840,Phoenix canariensis,40.0,-37.82016309,144.9689735,32358,489.262,24.959
1033841,Schinus molle,80.0,-37.82020128,144.969031,32358,489.262,24.959
1033842,Phoenix canariensis,45.0,-37.82028364,144.9692049,17786,8855.496,106.185
1033843,Corymbia maculata,80.0,-37.82031648,144.9692791,17786,8855.496,106.185
1033846,Phoenix canariensis,45.0,-37.82035401,144.9694558,17786,8855.496,106.185
1033850,Phoenix canariensis,45.0,-37.82045101,144.969882,17786,8855.496,106.185
1033852,Phoenix canariensis,50.0,-37.82050791,144.9701469,17786,8855.496,106.185
1033854,Phoenix canariensis,50.0,-37.82055006,144.9702927,17786,8855.496,106.185
1033856,Phoenix canariensis,50.0,-37.82058051,144.9704288,17786,8855.496,106.185
1033874,Ulmus procera,80.0,-37.82013977,144.9704185,57583,772.703,31.366
1033879,Ulmus minor 'Variegata',80.0,-37.82008959,144.9715462,56132,601.293,27.669
1033895,Washingtonia filifera,30.0,-37.82006211,144.9691372,33056,13.422,4.134
1033900,Trachycarpus fortunei,12.0,-37.81997376,144.9688226,57563,6.621,2.903
1033989,Quercus robur,35.0,-37.82251868,144.9757974,31537,379.691,21.987
1033990,Quercus robur,50.0,-37.82260126,144.9759005,31537,379.691,21.987
1033993,Corymbia maculata,80.0,-37.82384298,144.9773076,8697,2185.648,52.753
1034004,Quercus robur,45.0,-37.82422346,144.9776046,49876,114.082,12.052
1034020,Ulmus x hollandica,55.0,-37.82494238,144.9781141,24619,1935.039,49.636
1034021,Quercus robur,50.0,-37.82493739,144.9782288,24619,1935.039,49.636
1034023,Eucalyptus botryoides,85.0,-37.82506132,144.9783748,24619,1935.039,49.636
1034026,Ulmus x hollandica,45.0,-37.82530355,144.9784551,24619,1935.039,49.636
1034028,Corymbia maculata,65.0,-37.82532711,144.9786272,24619,1935.039,49.636
1034029,Quercus robur,35.0,-37.82628663,144.9795209,11627,49597.359,251.295
1034031,Quercus robur,45.0,-37.82621669,144.9794365,11627,49597.359,251.295
1034032,Ulmus x hollandica,55.0,-37.82626041,144.9793285,11627,49597.359,251.295
1034042,Ulmus x hollandica 'Vegeta',70.0,-37.82802983,144.9839757,16488,2538.016,56.846
1034047,Ulmus procera,70.0,-37.82793784,144.9834391,16488,2538.016,56.846
1034049,Ulmus x hollandica,70.0,-37.82789138,144.9831625,11627,49597.359,251.295
1034050,Ulmus x hollandica 'Vegeta',70.0,-37.8278705,144.9830407,11627,49597.359,251.295
1034051,Ulmus x hollandica 'Vegeta',60.0,-37.82784488,144.9829278,11627,49597.359,251.295
1034052,Ulmus x hollandica 'Vegeta',65.0,-37.82781673,144.9827728,11627,49597.359,251.295
1034053,Ulmus x hollandica 'Vegeta',65.0,-37.82780648,144.9826708,11627,49597.359,251.295
